0.52651832	2.384828055
0.548639953	2.455295045
0.425195787	2.52522282
0.477076056	2.533042241
0.541375816	2.479241757
0.587143123	2.522605985
0.55120692	2.457869926
0.485287003	2.468454833
0.51150715	2.447689567
0.500620141	2.445977002
-0.045000421	4.019209366
0.116227111	3.915989979
0.202787581	3.795690912
0.316590464	3.727611965
0.360305903	3.678602851
0.498631745	3.518433799
0.594773229	3.33107273
0.728301003	3.256535892
0.763701128	3.218412232
0.871669049	3.106041467
1.012076025	2.944232609
1.123252309	2.946357311
1.203483789	2.817110475
1.304760289	2.723479824
1.497536308	2.649667376
1.482021093	2.461300591
1.512368696	2.332547182
1.600874488	2.317819115
1.895247617	2.256116983
1.913255273	2.181420181
